id,type,customer_id,number,nett_amount,gross_amount,tax_amount,currency,created_at
8b9ff3f0-2201-42cc-ae2d-8ce55849f992,invoice,e860061d-043c-4074-bf19-d1d847590fbb,DP/2014/05/09/13842555,3414.21,4199.48,785.27,EUR,"2014-05-09 22:59:00"
08541a75-448d-464f-aa1a-fa9bc73c00bc,invoice,203617a8-14a6-413a-b3b6-dc6b21f6fa34,DP/2007/05/04/84387072,190.65,234.5,43.85,EUR,"2007-05-04 21:26:00"
898e88cc-167f-4503-8905-41236b6efd55,invoice,08e602a4-27be-4325-9730-270b743bbef2,DP/2004/06/03/23468572,2023.87,2489.36,465.49,EUR,"2004-06-03 20:10:00"
675b00c1-fa84-4975-b69d-45cfcbb4d43e,invoice,106dc1f6-ed9b-4829-9617-0dd6cfbd960e,DP/2008/01/03/97982142,1619.19,1991.6,372.41,EUR,"2008-01-03 08:18:00"
c71b355b-0e82-4683-8eac-648c46bc90c2,invoice,50bf87af-4dfc-412f-9347-5f7b67403c95,DP/2003/08/01/82802695,1022.59,1257.79,235.2,EUR,"2003-08-01 13:23:00"
2d719d89-a361-4cd3-9121-ef7988e1156e,invoice,223217a2-f73f-43b6-b29c-3448f1c5f03f,DP/2017/10/10/36715741,2616.23,3217.96,601.73,EUR,"2017-10-10 19:10:00"
433818e2-7845-4e46-94f9-0ecfbeb4ab7c,invoice,a43fe8f6-9562-4463-b33d-e1cf333e8bc9,DP/2006/01/08/13588219,3416.87,4202.75,785.88,EUR,"2006-01-08 06:44:00"
b35d1003-1021-445d-8e41-fcf979a24ae0,invoice,f0cbf17f-8b10-4f7a-bb76-ce3ef760d25c,DP/2016/09/10/40046453,2179.21,2680.43,501.22,EUR,"2016-09-10 23:28:00"
df190583-886f-4e43-952a-533f03c9d79f,invoice,d6bb06d0-9e25-4837-b564-ff4ebd00398b,DP/2009/12/02/15555770,1024.28,1259.86,235.58,EUR,"2009-12-02 04:53:00"
8c83ad10-500d-44d8-a189-e6c380cdd22f,invoice,1d7ebec5-9b15-480a-a36b-05b6ef7e0de7,DP/2006/11/01/35848717,1170.54,1439.76,269.22,EUR,"2006-11-01 19:11:00"
f70e6c6b-ba8a-4eed-8b10-b953a717b452,invoice,24c0850b-6ef4-4dc1-822f-7e93f3e97dcf,DP/2020/01/07/35124999,663.53,816.14,152.61,EUR,"2020-01-07 03:54:00"
a1ba9bf2-a696-409f-a898-6b264f3e66d4,invoice,a654ef8d-b704-4b42-986a-3582ddab4196,DP/2004/09/05/99143433,2900.92,3568.13,667.21,EUR,"2004-09-05 20:01:00"
09bd4860-1b83-4c32-ab36-81bc0cbb4b65,invoice,01613c53-3307-471e-babd-f5093fd18a8b,DP/2020/05/02/66266974,3418.49,4204.74,786.25,EUR,"2020-05-02 14:47:00"
b5d10bca-fa3f-4435-b2b2-f7d125c0232f,invoice,3f52fc6f-425d-4fea-8d87-fbb9976aeae4,DP/2001/04/04/82527413,1129.18,1388.89,259.71,EUR,"2001-04-04 02:18:00"
c3d5a141-9a66-472b-a05b-b7c7b62be6ed,invoice,a72b8334-8b12-4377-acb8-eaa17a61aa33,DP/2001/10/01/96221683,1975.35,2429.68,454.33,EUR,"2001-10-01 23:53:00"
1b801780-8316-4e0f-939f-938159176b5c,invoice,198e22a4-9477-45b8-960c-081c7a053636,DP/2003/06/09/42370571,846.76,1041.51,194.75,EUR,"2003-06-09 15:58:00"
2b8b506b-fc66-4bc6-b21a-a1da1eee481a,invoice,7aa4d230-3bc9-4d59-a599-891064f6e87c,DP/2008/12/11/66459231,1143.34,1406.31,262.97,EUR,"2008-12-11 08:48:00"
97a6a500-847b-4c65-b760-7aeff6f0336f,invoice,dd45472d-8e1a-4b47-a98f-06f2f0269675,DP/2004/08/03/15816739,1204.41,1481.42,277.01,EUR,"2004-08-03 21:39:00"
26c619e7-05ee-4491-971b-2154e6ce2fbb,invoice,669bfc7d-6fff-4dd8-90a6-95c7703455d7,DP/2009/11/12/91109284,752.07,925.05,172.98,EUR,"2009-11-12 13:36:00"
b8879a9d-2aa5-438a-9690-7e06dd5e2e87,invoice,3501bf1b-1c8f-4d19-9ca3-918e6f2299b4,DP/2008/08/08/67869970,3035.49,3733.65,698.16,EUR,"2008-08-08 08:01:00"
9c7c0052-c723-424f-b151-06de21df67f0,invoice,a579684b-4ba7-4ca2-992f-c062789b19e7,DP/2001/05/12/28462963,3434.29,4224.18,789.89,EUR,"2001-05-12 14:56:00"
4dcf7fb3-03ec-448b-8dbc-3e7238839281,draft,721578cd-ef41-4977-86e5-3361ee86e312,DP_DRAFT/2008/05/05/72485977,1040.68,1280.04,239.36,PLN,"2008-05-05 07:05:00"
b2f120e0-2558-49a9-9633-6cb211273435,draft,168b2f51-8a89-480e-ba7f-375a8cd1bf80,DP_DRAFT/2009/09/04/54672754,3471.29,4269.69,798.4,PLN,"2009-09-04 03:24:00"
dc62f281-23fd-4a7f-924a-37f25224d063,draft,d278b136-99a0-4778-bc09-dd94271bb7ea,DP_DRAFT/2016/07/07/32487573,928.27,1141.77,213.5,PLN,"2016-07-07 02:34:00"
1a901308-a5df-45ea-926f-9dfcdb7592cc,draft,773eda6d-6aa1-41a9-b254-f0636e35afb3,DP_DRAFT/2020/02/08/88391204,712,875.76,163.76,PLN,"2020-02-08 10:22:00"
dc8c579c-cf78-42b0-a9c9-c03416bf79a7,draft,49811d6c-242a-457c-af05-aaa65450fe91,DP_DRAFT/2003/05/04/45923178,421.27,518.16,96.89,PLN,"2003-05-04 15:18:00"
aa86589b-9734-4c61-87a1-d90e260fdec3,draft,d6aaaadd-e9cc-41ba-bcd4-b6955a08b2b3,DP_DRAFT/2006/02/01/96843168,1832.49,2253.96,421.47,PLN,"2006-02-01 00:59:00"
431d6084-ca9f-4f29-a70c-7615a2144b25,draft,43a7765d-cf77-4d34-97c6-18afaa540510,DP_DRAFT/2008/10/10/83136999,797.52,980.95,183.43,PLN,"2008-10-10 14:32:00"
99b974c2-da19-412f-b19e-cc0b59c51927,draft,28f178ea-49be-431d-95b0-02bfb2fc103c,DP_DRAFT/2010/07/06/17261128,1424.74,1752.43,327.69,PLN,"2010-07-06 19:15:00"
00984ed1-10ee-4c5d-8ec1-6eb26878c317,draft,2f8c9c65-0272-4854-adf9-1ec13b42905e,DP_DRAFT/2007/05/12/61685589,3115.38,3831.92,716.54,PLN,"2007-05-12 05:32:00"
02e8032f-2b23-4828-9003-4d9220ff95b4,draft,c824cd77-fcc2-45d5-a863-f1cd6dda511b,DP_DRAFT/2010/05/07/78117256,3074.01,3781.03,707.02,PLN,"2010-05-07 13:21:00"
6a5f2957-d20a-4a22-bf4f-5d248ca70268,draft,a04871cd-53c5-4098-94f7-8b6855d65cfc,DP_DRAFT/2005/10/11/31946165,2353.23,2894.47,541.24,PLN,"2005-10-11 00:35:00"
ff2fadc5-2e0e-4215-8d29-04cdaca58548,draft,bf71f123-2158-4e09-abf0-351db9b71652,DP_DRAFT/2002/05/04/48587389,3024.53,3720.17,695.64,PLN,"2002-05-04 13:56:00"
4d7e60f5-15f7-46b2-a240-2ba45e0b53ca,draft,f9af6d70-9d82-480f-89f8-b123468b8361,DP_DRAFT/2006/04/04/99252352,1024.81,1260.52,235.71,PLN,"2006-04-04 13:39:00"
d8c2d321-106d-4df2-ab15-3a559aa03c50,draft,7e5723bf-7bd3-452f-99ca-d8ab32d0bd7d,DP_DRAFT/2011/08/07/18218547,1026.78,1262.94,236.16,PLN,"2011-08-07 12:28:00"
ce36c2cc-943a-4e49-b9d7-90eb3c629f84,draft,2b437faf-6cc4-4289-ade4-a9f426b3de35,DP_DRAFT/2013/12/09/65693327,1182.31,1454.24,271.93,PLN,"2013-12-09 07:07:00"
88242e61-8760-41d6-aa69-47e996e9b4a2,draft,c953aa94-44bd-47ed-9a12-eeb699e26e8f,DP_DRAFT/2005/07/04/36551992,2263.42,2784.01,520.59,PLN,"2005-07-04 12:19:00"
c0b36ea7-23fd-4fa0-8e33-8cda0e88795f,draft,37385004-db5f-4cc9-81af-affc6a389028,DP_DRAFT/2007/08/10/37603143,3392.5,4172.78,780.28,PLN,"2007-08-10 17:59:00"
4841c1b4-478f-47cb-8e15-760a63a1d825,draft,b25654a6-2051-4ce8-aab9-3869b015e5c6,DP_DRAFT/2019/05/10/68703423,2721.1,3346.95,625.85,PLN,"2019-05-10 21:54:00"
1400409e-486b-4e91-aad1-68cac94a9054,draft,348a2a56-ae9a-4a61-81ff-1895a698719e,DP_DRAFT/2009/03/12/26396581,332.47,408.94,76.47,PLN,"2009-03-12 15:16:00"
8ad85966-7a39-4f1e-839c-6b03590b4933,draft,b0ed52c7-1c2a-4971-89ef-5f78ce217ea5,DP_DRAFT/2018/05/03/91062863,2323.32,2857.68,534.36,PLN,"2018-05-03 07:36:00"
ba2bb0b6-2afd-4c37-8c65-55e4abbb7638,draft,cf592e20-682c-4a6e-b4f2-c651d3f760ec,DP_DRAFT/2000/11/09/11118847,2236.67,2751.1,514.43,PLN,"2000-11-09 14:19:00"
6e129212-bc48-48b7-903a-3ca5ffdbc4df,draft,f68a335f-c14c-428a-b5b2-02f94ce55e65,DP_DRAFT/2016/06/06/14339057,940.39,1156.68,216.29,PLN,"2016-06-06 17:12:00"
e3f9129a-866c-49e7-8112-c2468516b7dc,draft,cb62cc6a-0100-443d-86d1-5dd2af5a06c9,DP_DRAFT/2006/11/04/88273535,504.93,621.06,116.13,PLN,"2006-11-04 03:31:00"
7a4175e6-c810-47fd-a051-5bec6bbcd190,draft,853f1d1d-4f05-40e3-a829-de3eecdfe312,DP_DRAFT/2010/04/03/53485266,1244.9,1531.23,286.33,PLN,"2010-04-03 05:14:00"
384a4e7b-4f85-4105-8d34-8880609e78cd,draft,bfe11c77-4a00-4319-a9ff-754216ff1c01,DP_DRAFT/2013/12/09/66252994,1911.09,2350.64,439.55,PLN,"2013-12-09 22:24:00"
53940107-e974-40e2-a4d8-9e043667b412,draft,bdb4f839-d700-4e6a-a329-d96477a00fbc,DP_DRAFT/2018/02/06/31054452,2311.71,2843.4,531.69,PLN,"2018-02-06 07:47:00"
b615a38c-5698-440b-8830-b86bd4d9ac89,draft,06865b5e-4ff6-476e-8652-5dad9848babf,DP_DRAFT/2000/10/10/48821099,2313.53,2845.64,532.11,PLN,"2000-10-10 12:10:00"
888275cf-ae49-4e0e-9d7f-0880c8a8f0fb,draft,6b419564-0a52-43c1-8195-726fbd81cea4,DP_DRAFT/2020/09/03/65506686,2810.09,3456.41,646.32,PLN,"2020-09-03 23:15:00"
5f5ead95-4ba3-4392-8917-2fe262e8850e,draft,c81c1c6a-676c-4f3e-8c60-a881eb965584,DP_DRAFT/2006/04/01/65391039,2052.64,2524.75,472.11,PLN,"2006-04-01 09:04:00"
e4877081-70bb-4e91-bfd8-466d530865e3,draft,83ed340f-69e1-4099-aebe-cb76190f6a29,DP_DRAFT/2017/04/09/63606513,2544.62,3129.88,585.26,PLN,"2017-04-09 06:49:00"
058ac422-c2a4-4115-abc2-3d4b9b105b68,draft,b89dd74a-7a93-4359-a891-c7c3545a23e9,DP_DRAFT/2008/12/08/49807497,3111.07,3826.62,715.55,PLN,"2008-12-08 10:41:00"
69979731-5beb-4a57-a1b9-cf1cb0ab0f46,draft,79f5f31a-53d7-4f4b-ae2d-1b60665e50f9,DP_DRAFT/2019/02/07/59515764,1805.19,2220.38,415.19,PLN,"2019-02-07 02:29:00"
0e60e68e-2eb1-4466-80a2-4278e0495950,draft,72cc5248-ea01-4b39-862a-b2a6148da012,DP_DRAFT/2011/11/12/23834336,2407.11,2960.75,553.64,PLN,"2011-11-12 07:17:00"
f8878979-18b6-41c1-a67a-075a2bb0b5e6,draft,3477a0eb-9e7d-4b87-98c3-71d48aae1264,DP_DRAFT/2001/04/11/26699961,3339.75,4107.89,768.14,PLN,"2001-04-11 03:20:00"
5594687f-3b43-48e3-a270-0e6e2d96fcb1,draft,002191c8-bfd0-4969-8e5e-f928beda9646,DP_DRAFT/2016/09/09/64708120,1449.11,1782.41,333.3,PLN,"2016-09-09 18:50:00"
6ba876e1-7f24-45eb-b4d0-7dcd5f7848a3,draft,aa46ede8-8bf5-43fb-8602-132e4bf74ee0,DP_DRAFT/2006/06/11/45798653,1126.65,1385.78,259.13,PLN,"2006-06-11 20:13:00"
8173600c-644a-4cd3-b9d1-3537ad948352,draft,9e642879-1d89-419b-9cfc-d518711008fe,DP_DRAFT/2015/05/05/46742367,777.07,955.8,178.73,PLN,"2015-05-05 11:11:00"
1491fe10-44ff-4653-b7c8-a3684910883f,draft,94fdf481-9401-41ed-b659-ecfb06a5a94e,DP_DRAFT/2021/05/07/37614074,342.98,421.87,78.89,PLN,"2021-05-07 09:22:00"
17a56ad9-ca1f-40be-852b-0fd96e1412ff,draft,1fda3263-d408-4ae7-92fa-087022fa3a80,DP_DRAFT/2004/08/11/66011221,2821.03,3469.87,648.84,PLN,"2004-08-11 06:16:00"
a85a20dd-ba87-4ed4-9399-6edb777265bb,draft,14f6336c-db81-450d-8ec8-5a699923a237,DP_DRAFT/2009/09/08/59942367,2972.82,3656.57,683.75,PLN,"2009-09-08 09:35:00"
db180963-984d-4d55-a027-2911ad5da06a,draft,4126ce93-39d1-4e7f-b8fb-f30345e627ac,DP_DRAFT/2006/03/08/12640766,2956.32,3636.27,679.95,PLN,"2006-03-08 01:11:00"
5e4a91c5-b8df-47fc-9b44-616e9edc69c2,draft,b4a203e5-0ef7-4693-9187-f64aef671ee2,DP_DRAFT/2014/06/05/98633542,2624.1,3227.64,603.54,PLN,"2014-06-05 08:35:00"
2fa9de7c-1ddb-4b72-8d5f-e020b033e0b3,draft,e15e3637-d821-4f6f-942e-262ad25ec749,DP_DRAFT/2003/01/11/21392296,2401.57,2953.93,552.36,PLN,"2003-01-11 07:50:00"
6766edbf-24f0-493c-bbf8-abc4028fa220,draft,a6b920e2-1477-4eb8-96d4-f90eb109298b,DP_DRAFT/2011/06/06/51727329,2850.43,3506.03,655.6,PLN,"2011-06-06 15:00:00"
39f4088b-df92-4dec-b026-895da162e2c7,draft,92315867-0856-46e2-a873-505fca4c7553,DP_DRAFT/2011/09/05/27964679,2765.72,3401.84,636.12,PLN,"2011-09-05 22:43:00"
50c6f157-1863-4509-bcd7-45378d267ab7,draft,9e435200-f0ed-43fa-aed3-ed13ae95d5e8,DP_DRAFT/2018/07/07/35957617,3147.99,3872.03,724.04,PLN,"2018-07-07 22:41:00"
0a6a45cc-81d8-41f6-9966-bf8fb7d0bd84,draft,d8e4b098-385d-43fa-bf6b-3ad0a58c048a,DP_DRAFT/2018/01/02/60937825,3062.57,3766.96,704.39,PLN,"2018-01-02 11:57:00"
584ba9d8-70be-4225-b35d-b0666c845aab,draft,bb8debfe-46d6-4f76-b26e-c9a09f1eb641,DP_DRAFT/2009/08/04/71561779,795.33,978.26,182.93,PLN,"2009-08-04 03:06:00"
156dc2e8-ae32-4444-9014-b68bf6f6cf4f,draft,5aaab442-a37c-4a6a-99ce-04022f2ce1c1,DP_DRAFT/2004/01/09/88021887,235.91,290.17,54.26,PLN,"2004-01-09 17:10:00"
c151f046-65f1-4e23-af67-5b210ac4b69c,draft,5ae37cd6-8ecc-4b34-b49e-7cb68e969d25,DP_DRAFT/2021/03/03/96821708,1060.04,1303.85,243.81,PLN,"2021-03-03 09:52:00"
b8c5f4b8-8120-4b09-985c-911dfc5c432f,draft,acd8421b-cd5f-4c51-bc54-2539d9768e8c,DP_DRAFT/2003/06/08/81560572,596.63,733.85,137.22,PLN,"2003-06-08 01:50:00"
fad658f2-7a41-4b1d-8925-297bc8eb97be,draft,664f2d49-748b-49ea-94f5-63355db61069,DP_DRAFT/2001/08/12/88444183,233.88,287.67,53.79,PLN,"2001-08-12 11:24:00"
a64dd7f1-8e86-4093-8087-73aefacd7169,draft,75f9c9cb-3d35-4eac-8dd2-fb3706e21a25,DP_DRAFT/2017/05/04/11394833,466.02,573.2,107.18,PLN,"2017-05-04 03:16:00"
4fce318d-2afd-4d83-99cb-f51e232a738c,draft,579da2c8-95f7-4529-85a5-539950e054b7,DP_DRAFT/2009/03/10/20807668,1642.07,2019.75,377.68,PLN,"2009-03-10 09:21:00"
85033d62-a32f-49d6-8499-53e1bf22c2ef,draft,7daad55e-1766-4904-a1ad-a51f0c53464b,DP_DRAFT/2015/02/02/15856295,908.1,1116.96,208.86,PLN,"2015-02-02 03:31:00"
edd6054f-f0d2-42e6-acb8-9d603c022a53,draft,d404db9f-063b-46b9-9df2-2d3a0e16f99f,DP_DRAFT/2016/10/08/68599117,930.57,1144.6,214.03,PLN,"2016-10-08 10:15:00"
1a8000e6-7a5e-48d7-bb81-ea3f1afb8cfb,draft,0ac60e23-c082-42c6-8823-9dc3daa3d0f2,DP_DRAFT/2004/06/02/40235769,3319.33,4082.78,763.45,PLN,"2004-06-02 00:38:00"
f1558ce4-a838-46d1-8ea5-cf9efed7f75a,draft,7b420a26-0ddf-44fe-922c-98050af51591,DP_DRAFT/2016/10/03/78919597,260.63,320.57,59.94,PLN,"2016-10-03 02:37:00"
59295d3d-a95d-4fc2-89a6-b603f71a6333,draft,a7898415-e63a-4f07-8056-82e841117ce9,DP_DRAFT/2019/06/03/66108270,2351.35,2892.16,540.81,PLN,"2019-06-03 15:34:00"
be77afbe-e392-4538-b4e8-2c359d666499,draft,8744ab4a-e699-4aad-a6c2-dc857399f524,DP_DRAFT/2021/04/07/49021371,2546.44,3132.12,585.68,PLN,"2021-04-07 07:00:00"
b99fd014-75f4-43ca-a59c-4fc658dfb9d4,draft,638d52b7-279c-462d-b7e8-a7eac1a9f537,DP_DRAFT/2016/03/03/11207464,783.9,964.2,180.3,PLN,"2016-03-03 16:27:00"
d54deeaa-6b7a-487b-9d38-0472e48eaaff,draft,3f9ae03e-bdb5-4bfb-91e6-0484c43fe967,DP_DRAFT/2019/08/07/85239340,652.85,803.01,150.16,PLN,"2019-08-07 04:44:00"
e25b1363-24bc-4ad5-91d5-ba0ecdcfa23c,draft,998e30fe-2c9e-48d4-b853-3894f9d312c4,DP_DRAFT/2010/02/07/64137948,3423.97,4211.48,787.51,PLN,"2010-02-07 07:07:00"
4c2dee98-1e61-4ea4-88a2-ba7dda703a5d,draft,055efd22-94f2-418c-aae0-346cdd1c7d7c,DP_DRAFT/2006/01/11/72136614,3355.51,4127.28,771.77,PLN,"2006-01-11 07:19:00"
bdcb3417-f5da-49d4-8bfb-1a04b80ebf03,draft,5eb4d28c-e312-46ec-b63c-c47803bb5607,DP_DRAFT/2010/01/12/19102747,1575.71,1938.12,362.41,PLN,"2010-01-12 15:23:00"
86ef01af-89a1-4d41-9267-2f16373622a8,draft,9a96e8be-d98b-449c-b45d-66e1333aaf28,DP_DRAFT/2011/11/04/41627850,3306.59,4067.11,760.52,PLN,"2011-11-04 14:50:00"
49b6daaf-400b-4eb7-a16d-eee9e4146d46,draft,24e266b7-3154-4117-ac64-9180e85359bd,DP_DRAFT/2017/08/04/90270343,3401,4183.23,782.23,PLN,"2017-08-04 21:44:00"
467fbb06-3dbf-4bff-b6a5-0681c717e494,draft,e3dc0b0d-b737-4602-8379-72b5dc7ab9bb,DP_DRAFT/2002/04/04/45746940,1662.36,2044.7,382.34,PLN,"2002-04-04 04:19:00"
a379bbab-0599-4e69-ae90-40751bc350ff,draft,16018f26-400d-4981-8381-9594b0b4a6ed,DP_DRAFT/2004/11/12/43165972,1865.18,2294.17,428.99,PLN,"2004-11-12 06:15:00"
b9829292-eba3-40ce-a06b-127c25072b65,draft,2a67c879-70c4-4d37-9497-7e8955e10580,DP_DRAFT/2010/11/04/25377263,2982.85,3668.91,686.06,PLN,"2010-11-04 16:21:00"
84b42c52-2042-4689-8eaf-80401e984de6,draft,3ce6aa3b-afab-42b5-aa2f-6761bb529d3e,DP_DRAFT/2018/03/06/80258618,3414.28,4199.56,785.28,PLN,"2018-03-06 08:35:00"
2ca8a883-1dbe-4be4-99d0-bbd5b6769f4a,draft,6f0a6aae-1838-419a-88f6-7230cdf324d2,DP_DRAFT/2011/09/09/21865418,973.49,1197.39,223.9,PLN,"2011-09-09 19:41:00"
e2227436-3250-4b89-b7b4-9aad2f7030d3,draft,fa3308fa-b8f4-4dca-9bec-c61615080064,DP_DRAFT/2016/11/10/53064789,1633.24,2008.89,375.65,PLN,"2016-11-10 23:45:00"
0e2a3088-45d1-49ce-93e6-a3643db60f43,draft,03aa761c-453a-4cc3-95d6-41e43e806f33,DP_DRAFT/2008/03/02/74823435,1308.58,1609.55,300.97,PLN,"2008-03-02 03:40:00"
8240509d-d0de-4973-ad8a-5a34d5987f64,draft,ad91efd0-1338-46b9-9750-16da60df447a,DP_DRAFT/2021/10/04/52474509,2988.39,3675.72,687.33,PLN,"2021-10-04 16:03:00"
145e3407-f29e-44a4-8a49-0b073f4d1fbd,draft,9d4ac56e-f0a2-4b63-a52e-9fc14b408139,DP_DRAFT/2009/02/09/35747304,811.04,997.58,186.54,PLN,"2009-02-09 22:13:00"
624ab288-133b-45ad-8509-5f1719e8ad9c,draft,6584290f-a795-45fc-b47c-2ac46c8e0814,DP_DRAFT/2017/11/04/92108918,2335.99,2873.27,537.28,PLN,"2017-11-04 00:00:00"
b3c89ace-ac99-44b9-86b4-b476d9dd321c,draft,c67d02b8-b62f-4ac7-994b-2d678b1ffb7f,DP_DRAFT/2000/06/10/36347587,2454.87,3019.49,564.62,PLN,"2000-06-10 17:01:00"
1fda7e11-64da-403f-baae-d2a8a484ee6f,draft,d390cd60-04a6-45e0-bb05-15bb37c380d0,DP_DRAFT/2010/07/05/62749754,2603.88,3202.77,598.89,PLN,"2010-07-05 00:21:00"
27a1b13a-d900-4b69-9150-a5ffbca26fe1,draft,786940e9-e758-496a-832d-f8e7ec5204e1,DP_DRAFT/2011/08/01/59206565,1887.96,2322.19,434.23,PLN,"2011-08-01 18:03:00"
c4c9297a-f905-46aa-87da-01a99669e038,draft,4cc23081-5881-4202-ba3d-6aef5197b3e6,DP_DRAFT/2014/08/05/92681920,1192.38,1466.63,274.25,PLN,"2014-08-05 14:12:00"
efad75f3-bf07-4e56-a36d-e637ce13a407,draft,ac373d91-fee6-4ad3-a3eb-90bc53149380,DP_DRAFT/2004/08/09/83354219,366.75,451.1,84.35,PLN,"2004-08-09 19:42:00"
e5f0b3ce-948e-4fb0-937a-a59785c0ffab,draft,812da1d8-e7ad-4824-b3dc-03a6e4f59937,DP_DRAFT/2020/10/12/25383018,2299.81,2828.77,528.96,PLN,"2020-10-12 08:03:00"
4a255b25-faca-46fb-b93a-bd6d720cc74d,draft,327d16e1-7af1-4211-a2e6-9bcbe88e63fd,DP_DRAFT/2007/06/02/98984427,3225.37,3967.21,741.84,PLN,"2007-06-02 18:15:00"
6cfdd9ca-6f29-4ffd-888d-17af80b071de,draft,0c308930-f8e3-417c-9de4-8b3651412b73,DP_DRAFT/2001/03/03/65663193,3397.03,4178.35,781.32,PLN,"2001-03-03 15:57:00"
30f3df70-3a02-4f59-a146-4056a2b9776b,draft,a847b391-0cc4-4ab2-aff4-baa73c6affcd,DP_DRAFT/2014/09/05/12351241,3345.97,4115.54,769.57,PLN,"2014-09-05 05:12:00"
b6cafc1c-65cd-4b51-beb5-fb5075846dd2,draft,64970c54-f9c5-4524-8001-b0c92c576306,DP_DRAFT/2015/05/01/16858270,2159.04,2655.62,496.58,PLN,"2015-05-01 17:11:00"
d544f85d-0e20-472b-99d2-d01acd562c7c,draft,64d3c1e4-029c-4642-94c0-7a32861a43cd,DP_DRAFT/2018/06/02/24293494,2043.31,2513.27,469.96,PLN,"2018-06-02 17:22:00"
48b0ded6-0246-4ff0-a5f4-443659d74e6a,draft,caf5b3aa-095e-4cf7-9c89-f9054fbf1fa0,DP_DRAFT/2014/12/12/33111167,523.65,644.09,120.44,PLN,"2014-12-12 19:01:00"
cd5f2e6b-7487-4d33-8cef-d3071056dff9,draft,43648a97-da19-4247-a2b3-0e7cfdf72e8f,DP_DRAFT/2016/12/01/79918968,117.36,144.35,26.99,PLN,"2016-12-01 07:30:00"
75cc0630-2617-4487-baa6-95b5fd9f0d3e,draft,828d377c-43d3-4a44-a0a7-eb8330917b56,DP_DRAFT/2017/08/06/83909586,3008.01,3699.85,691.84,PLN,"2017-08-06 21:07:00"
11259555-458f-40e8-ac70-8880da2460f3,draft,7d41cfd5-212f-447f-84b1-edb70ed5d42d,DP_DRAFT/2002/07/11/63752937,2117.28,2604.25,486.97,PLN,"2002-07-11 16:13:00"
76aaf3e1-24aa-41af-bbf5-ba1a7cf89e6b,draft,4b8cabd9-9fb7-410b-8b4c-27c8d9155f05,DP_DRAFT/2001/03/03/80895075,1348.75,1658.96,310.21,PLN,"2001-03-03 16:02:00"
5e44c840-b76e-41fe-8727-7282ddd3612c,draft,99b761f8-c4f2-494e-b8b4-367f11649ef0,DP_DRAFT/2008/08/06/59120376,3004.34,3695.34,691,PLN,"2008-08-06 00:30:00"
b3071f3c-8bd6-407d-ab0a-828796800f8d,draft,0c286085-016e-4205-82d4-8ccd2bdf8d1d,DP_DRAFT/2021/03/09/23454428,2838.94,3491.9,652.96,PLN,"2021-03-09 14:32:00"
7fc9a729-a2b8-4f44-86a9-2889351e960a,draft,8491758d-9cc9-40e1-8385-e48495d6f5b6,DP_DRAFT/2015/05/03/47424879,1674.26,2059.34,385.08,PLN,"2015-05-03 00:14:00"
002fac85-b848-4afb-8163-f9a9263745e1,draft,03128a6c-ed61-4057-9176-fcccb94c0c56,DP_DRAFT/2014/11/09/70951355,241.71,297.3,55.59,PLN,"2014-11-09 03:41:00"
d47da123-393d-4881-91b0-700bc625a36c,draft,245c59e7-e91a-4667-8990-83f887f1a2b1,DP_DRAFT/2005/03/12/55128774,3106.09,3820.49,714.4,PLN,"2005-03-12 20:19:00"
f80805eb-d755-478e-93dd-f479ac49eab1,draft,90121131-9aba-43ba-8e09-259096c3b9c1,DP_DRAFT/2010/04/12/57420429,2118.43,2605.67,487.24,PLN,"2010-04-12 10:15:00"
7022c1f5-1ab7-4f4a-8e65-8395de59e7f7,draft,715051a9-7b6a-450d-9e51-786cc9f6605c,DP_DRAFT/2013/01/09/65703988,899.02,1105.79,206.77,PLN,"2013-01-09 16:15:00"
ec06fce7-071c-4e3a-a23e-cc20b437a96c,draft,8acce3f9-c42d-464e-be70-5b0a739d66cb,DP_DRAFT/2010/01/11/36288004,1624.96,1998.7,373.74,PLN,"2010-01-11 08:40:00"
8b6aa16a-d59b-4983-a699-48723e01b284,draft,1872a212-c0cc-4ee2-8efa-9ff799b65b24,DP_DRAFT/2002/02/03/25190487,2923.34,3595.71,672.37,PLN,"2002-02-03 13:59:00"
51b519ea-0f0c-4406-acbc-dd4218eefd7b,draft,3a4ad8eb-ea83-49cc-885e-3f7f92b83ac1,DP_DRAFT/2009/12/01/42159298,2012,2474.76,462.76,PLN,"2009-12-01 15:23:00"
dd519ee0-91b7-4756-836a-bc249e27d109,draft,582a35db-e438-46a4-9687-010f912ac147,DP_DRAFT/2011/06/07/47756864,740.32,910.59,170.27,PLN,"2011-06-07 11:04:00"
6495b489-6913-49ea-8b7c-3bfb7488534a,draft,4adefd38-7d7b-448b-89d9-f8c4096b8e14,DP_DRAFT/2021/10/12/95944930,2496.07,3070.17,574.1,PLN,"2021-10-12 04:13:00"
6cb9af1b-98ae-4898-95b9-22435d9b6a7d,draft,1e3954ed-2ea2-4e84-b846-d7f33467399c,DP_DRAFT/2019/11/12/18236752,3050.03,3751.54,701.51,PLN,"2019-11-12 19:06:00"
1d5316ec-f6c3-46d3-adce-c17fb5a70b8c,draft,be557bd2-12e4-49e3-91e4-77f61cdbc292,DP_DRAFT/2016/03/05/89917129,1704.8,2096.9,392.1,PLN,"2016-03-05 06:38:00"
